TransactionID,CustomerID,Date,Amount,Category
TXN01904,CUST0217,2026-01-22,1927.8,Groceries
TXN01014,CUST0107,2026-01-22,662.46,Groceries
TXN02167,CUST0252,2026-01-22,649.02,Beauty
TXN01903,CUST0217,2026-01-22,1839.94,Home & Living
TXN01301,CUST0144,2026-01-22,1375.8,Beauty
TXN01550,CUST0173,2026-01-22,1726.23,Electronics
TXN02239,CUST0260,2026-01-22,4479.17,Sports
TXN00466,CUST0052,2026-01-22,508.33,Groceries
TXN00548,CUST0060,2026-01-22,727.68,Clothing
TXN00868,CUST0095,2026-01-22,173.18,Groceries
TXN00484,CUST0056,2026-01-22,1065.61,Sports
TXN01797,CUST0206,2026-01-23,5692.09,Sports
TXN01722,CUST0194,2026-01-23,762.18,Sports
TXN01451,CUST0161,2026-01-23,2286.23,Groceries
TXN00536,CUST0059,2026-01-23,7688.65,Sports
TXN01243,CUST0136,2026-01-23,886.32,Clothing
TXN00817,CUST0090,2026-01-23,1583.52,Home & Living
TXN00659,CUST0069,2026-01-23,3593.5,Beauty
TXN01568,CUST0175,2026-01-23,435.61,Groceries
TXN01496,CUST0167,2026-01-23,1184.45,Sports
TXN01498,CUST0167,2026-01-23,2141.7,Electronics
TXN00500,CUST0057,2026-01-23,5358.53,Electronics
TXN01194,CUST0132,2026-01-24,774.72,Groceries
TXN00216,CUST0027,2026-01-24,615.69,Electronics
TXN02332,CUST0273,2026-01-24,653.13,Sports
TXN01591,CUST0178,2026-01-24,772.11,Sports
TXN00930,CUST0100,2026-01-24,7633.98,Groceries
TXN00821,CUST0090,2026-01-24,637.43,Sports
TXN00371,CUST0041,2026-01-24,2525.86,Clothing
TXN01889,CUST0216,2026-01-24,1289.89,Electronics
TXN01985,CUST0228,2026-01-24,2222.07,Beauty
TXN00970,CUST0102,2026-01-24,177.12,Sports
TXN00182,CUST0023,2026-01-24,2192.82,Clothing
TXN02322,CUST0270,2026-01-24,1744.06,Clothing
TXN02085,CUST0240,2026-01-24,1918.36,Beauty
TXN00515,CUST0058,2026-01-24,2114.79,Home & Living
TXN00757,CUST0082,2026-01-24,741.91,Clothing
TXN00184,CUST0023,2026-01-24,1203.08,Electronics
TXN01326,CUST0146,2026-01-24,7648.01,Groceries
TXN02544,CUST0294,2026-01-24,1989.21,Beauty
TXN00668,CUST0072,2026-01-25,950.76,Home & Living
TXN00344,CUST0038,2026-01-25,7400.14,Electronics
TXN02524,CUST0292,2026-01-25,3451.43,Beauty
TXN02257,CUST0261,2026-01-25,808.43,Beauty
TXN01716,CUST0192,2026-01-25,898.01,Sports
TXN02270,CUST0263,2026-01-25,5922.59,Groceries
TXN00388,CUST0042,2026-01-25,1272.92,Beauty
TXN01188,CUST0131,2026-01-25,764.58,Beauty
TXN01356,CUST0149,2026-01-25,2282.35,Groceries
TXN01200,CUST0132,2026-01-25,1965.72,Electronics
TXN00679,CUST0073,2026-01-25,2299.87,Electronics
TXN00808,CUST0088,2026-01-26,846.79,Groceries
TXN00300,CUST0033,2026-01-26,6418.41,Beauty
TXN00092,CUST0014,2026-01-26,1668.4,Sports
TXN00774,CUST0084,2026-01-26,6720.62,Clothing
TXN00590,CUST0065,2026-01-26,1151.65,Groceries
TXN01700,CUST0191,2026-01-26,3941.15,Electronics
TXN02586,CUST0298,2026-01-26,1567.18,Home & Living
TXN02367,CUST0279,2026-01-26,436.13,Groceries
TXN01099,CUST0122,2026-01-26,1008.53,Sports
TXN00762,CUST0083,2026-01-26,1400.51,Electronics
TXN01328,CUST0147,2026-01-26,1116.03,Clothing
TXN02481,CUST0289,2026-01-26,1271.63,Sports
TXN00462,CUST0051,2026-01-26,942.06,Sports
TXN00947,CUST0100,2026-01-26,2712.25,Beauty
TXN00200,CUST0025,2026-01-26,1644.86,Electronics
TXN01970,CUST0225,2026-01-26,1827.58,Electronics
TXN00982,CUST0104,2026-01-26,1148.69,Electronics
TXN00662,CUST0071,2026-01-26,701.66,Electronics
TXN00343,CUST0038,2026-01-27,6762.46,Groceries
TXN00324,CUST0037,2026-01-27,1277.12,Electronics
TXN01881,CUST0214,2026-01-27,2435.94,Home & Living
TXN02491,CUST0290,2026-01-27,711.91,Clothing
TXN00454,CUST0050,2026-01-27,856.5,Sports
TXN00582,CUST0064,2026-01-27,2468.03,Beauty
TXN01599,CUST0179,2026-01-27,382.51,Beauty
TXN00955,CUST0101,2026-01-27,6924.18,Sports
TXN01293,CUST0144,2026-01-27,1075.76,Groceries
TXN02193,CUST0255,2026-01-27,1690.09,Clothing
TXN02323,CUST0270,2026-01-27,2067.84,Home & Living
TXN02217,CUST0258,2026-01-27,893.38,Sports
TXN02280,CUST0263,2026-01-27,3423.53,Sports
TXN00865,CUST0094,2026-01-28,1571.87,Groceries
TXN00148,CUST0020,2026-01-28,573.1,Sports
TXN02306,CUST0268,2026-01-28,472.89,Groceries
TXN01355,CUST0149,2026-01-28,5815.46,Sports
TXN01357,CUST0149,2026-01-28,4570.11,Clothing
TXN01391,CUST0152,2026-01-28,1862.56,Clothing
TXN01415,CUST0155,2026-01-28,988.75,Sports
TXN00800,CUST0086,2026-01-28,1769.28,Clothing
TXN02528,CUST0292,2026-01-28,6198.28,Beauty
TXN00942,CUST0100,2026-01-28,4130.79,Clothing
TXN00791,CUST0085,2026-01-28,1247.04,Groceries
TXN01098,CUST0122,2026-01-29,488.41,Beauty
TXN00135,CUST0019,2026-01-29,1348.26,Beauty
TXN00701,CUST0077,2026-01-29,719.66,Beauty
TXN02480,CUST0289,2026-01-29,829.25,Sports
TXN01878,CUST0214,2026-01-29,1518.23,Sports
TXN00688,CUST0073,2026-01-29,3484.04,Electronics
TXN01578,CUST0176,2026-01-29,747.38,Sports
TXN00477,CUST0055,2026-01-30,635.34,Sports
TXN01222,CUST0133,2026-01-30,2467.14,Clothing
TXN02484,CUST0289,2026-01-30,1752.49,Sports
TXN01422,CUST0156,2026-01-30,1434.52,Clothing
TXN00696,CUST0074,2026-01-30,163.47,Clothing
TXN01163,CUST0129,2026-01-30,4569.1,Home & Living
TXN00569,CUST0062,2026-01-30,2333.27,Clothing
TXN01654,CUST0187,2026-01-30,407.74,Groceries
TXN00483,CUST0056,2026-01-30,932.43,Sports
TXN01234,CUST0134,2026-01-30,2027.03,Electronics
TXN02300,CUST0266,2026-01-30,353.7,Sports
TXN00197,CUST0025,2026-01-30,1544.87,Electronics
TXN02216,CUST0258,2026-01-30,410.13,Home & Living
TXN02405,CUST0284,2026-01-30,4001.07,Electronics
TXN02198,CUST0255,2026-01-30,2165.0,Sports
TXN00977,CUST0103,2026-01-30,1962.99,Clothing
TXN01419,CUST0156,2026-01-31,1085.31,Groceries
TXN01918,CUST0221,2026-01-31,269.56,Electronics
TXN01064,CUST0111,2026-01-31,2140.14,Sports
TXN00365,CUST0041,2026-01-31,7563.07,Beauty
TXN00867,CUST0095,2026-01-31,752.12,Clothing
TXN00733,CUST0080,2026-01-31,6237.16,Electronics
TXN01491,CUST0167,2026-01-31,2498.7,Sports
TXN01613,CUST0180,2026-01-31,4516.89,Beauty
TXN00592,CUST0065,2026-01-31,1586.05,Clothing
TXN02164,CUST0252,2026-01-31,1296.17,Electronics
TXN01582,CUST0176,2026-01-31,2104.55,Home & Living
TXN01237,CUST0134,2026-01-31,1562.22,Clothing
TXN00550,CUST0060,2026-01-31,762.98,Sports
TXN02249,CUST0260,2026-02-01,5227.52,Clothing
TXN01717,CUST0192,2026-02-01,694.91,Home & Living
TXN01024,CUST0109,2026-02-01,1148.66,Groceries
TXN01666,CUST0188,2026-02-01,1624.29,Beauty
TXN00563,CUST0061,2026-02-01,2140.03,Electronics
TXN02595,CUST0299,2026-02-01,423.44,Beauty
TXN00449,CUST0049,2026-02-01,1991.85,Groceries
TXN01511,CUST0169,2026-02-01,5108.09,Groceries
TXN01680,CUST0189,2026-02-01,1097.85,Sports
TXN00710,CUST0078,2026-02-01,2225.43,Sports
TXN01560,CUST0174,2026-02-01,1402.57,Groceries
TXN00020,CUST0005,2026-02-01,1757.89,Beauty
TXN01741,CUST0196,2026-02-01,1377.34,Groceries
TXN02459,CUST0287,2026-02-01,859.22,Groceries
TXN00438,CUST0048,2026-02-01,2021.98,Sports
TXN01830,CUST0209,2026-02-01,5544.9,Clothing
TXN01337,CUST0148,2026-02-01,1827.49,Electronics
TXN02344,CUST0275,2026-02-01,2428.77,Electronics
TXN00432,CUST0047,2026-02-01,1654.35,Electronics
TXN01492,CUST0167,2026-02-02,1857.77,Home & Living
TXN01092,CUST0120,2026-02-02,1462.56,Beauty
TXN02075,CUST0239,2026-02-02,280.31,Electronics
TXN01281,CUST0142,2026-02-02,2215.87,Beauty
TXN01362,CUST0149,2026-02-02,2856.89,Groceries
TXN02331,CUST0273,2026-02-02,292.12,Home & Living
TXN02154,CUST0251,2026-02-02,1156.14,Groceries
TXN00557,CUST0061,2026-02-02,1692.64,Home & Living
TXN01068,CUST0112,2026-02-02,879.87,Groceries
TXN00337,CUST0038,2026-02-02,7860.35,Groceries
TXN01750,CUST0200,2026-02-02,1192.12,Electronics
TXN01220,CUST0133,2026-02-02,5809.44,Clothing
TXN01305,CUST0145,2026-02-02,1533.26,Beauty
TXN00794,CUST0085,2026-02-03,1853.88,Electronics
TXN01504,CUST0168,2026-02-03,2092.78,Groceries
TXN02572,CUST0296,2026-02-03,503.86,Electronics
TXN00744,CUST0080,2026-02-03,2432.67,Sports
TXN00208,CUST0027,2026-02-03,967.22,Electronics
TXN00177,CUST0023,2026-02-03,665.6,Home & Living
TXN01360,CUST0149,2026-02-03,7453.19,Groceries
TXN01000,CUST0106,2026-02-03,952.16,Beauty
TXN01267,CUST0141,2026-02-03,886.64,Clothing
TXN01846,CUST0209,2026-02-03,7013.43,Groceries
TXN02196,CUST0255,2026-02-03,1399.83,Beauty
TXN00881,CUST0097,2026-02-03,625.13,Beauty
TXN00456,CUST0050,2026-02-03,1169.02,Beauty
TXN00274,CUST0031,2026-02-04,996.31,Clothing
TXN00205,CUST0026,2026-02-04,1061.04,Electronics
TXN02241,CUST0260,2026-02-04,3023.18,Electronics
TXN00215,CUST0027,2026-02-04,872.88,Clothing
TXN01971,CUST0225,2026-02-04,1184.05,Electronics
TXN02243,CUST0260,2026-02-04,3887.49,Electronics
TXN02564,CUST0295,2026-02-04,6477.53,Groceries
TXN01489,CUST0167,2026-02-04,2237.11,Groceries
TXN00988,CUST0104,2026-02-04,1114.43,Sports
TXN02467,CUST0288,2026-02-04,1598.29,Beauty
TXN01503,CUST0168,2026-02-04,568.81,Electronics
TXN01641,CUST0182,2026-02-05,4486.6,Sports
TXN02356,CUST0276,2026-02-05,1893.01,Sports
TXN01239,CUST0135,2026-02-05,491.55,Groceries
TXN00364,CUST0041,2026-02-05,4085.43,Home & Living
TXN01400,CUST0153,2026-02-05,6800.83,Electronics
TXN00132,CUST0019,2026-02-05,1952.19,Clothing
TXN01392,CUST0152,2026-02-05,1853.74,Sports
TXN02128,CUST0245,2026-02-05,3863.46,Beauty
TXN00178,CUST0023,2026-02-05,1077.39,Home & Living
TXN01911,CUST0218,2026-02-05,961.94,Home & Living
TXN02541,CUST0294,2026-02-05,2389.89,Home & Living
TXN02307,CUST0268,2026-02-05,1025.49,Sports
TXN02006,CUST0232,2026-02-05,1423.85,Beauty
TXN00164,CUST0022,2026-02-06,4616.76,Home & Living
TXN01264,CUST0139,2026-02-06,1997.93,Home & Living
TXN00530,CUST0059,2026-02-06,5496.84,Sports
TXN00560,CUST0061,2026-02-06,1504.31,Clothing
TXN01537,CUST0172,2026-02-06,6452.13,Electronics
TXN01444,CUST0161,2026-02-06,2187.46,Groceries
TXN00687,CUST0073,2026-02-06,6543.86,Beauty
TXN01535,CUST0172,2026-02-06,4031.04,Groceries
TXN01013,CUST0107,2026-02-06,1220.95,Groceries
TXN00147,CUST0020,2026-02-07,919.81,Clothing
TXN00482,CUST0056,2026-02-07,964.91,Beauty
TXN00436,CUST0048,2026-02-07,1731.97,Clothing
TXN00887,CUST0098,2026-02-07,1063.84,Groceries
TXN02303,CUST0267,2026-02-07,835.0,Beauty
TXN01638,CUST0182,2026-02-07,7704.47,Clothing
TXN00297,CUST0033,2026-02-07,3985.34,Beauty
TXN01314,CUST0146,2026-02-07,2211.29,Sports
TXN00551,CUST0060,2026-02-07,1343.66,Home & Living
TXN01652,CUST0185,2026-02-07,607.39,Sports
TXN00279,CUST0032,2026-02-07,1988.56,Beauty
TXN01969,CUST0225,2026-02-07,1851.29,Clothing
TXN00492,CUST0057,2026-02-07,7381.75,Groceries
TXN01388,CUST0152,2026-02-07,2397.04,Home & Living
TXN02276,CUST0263,2026-02-07,3128.35,Home & Living
TXN00518,CUST0058,2026-02-07,757.7,Clothing
TXN02052,CUST0238,2026-02-07,2087.09,Home & Living
TXN02605,CUST0300,2026-02-07,6323.99,Groceries
TXN00780,CUST0084,2026-02-07,4565.61,Home & Living
TXN02299,CUST0266,2026-02-07,688.78,Sports
TXN02444,CUST0286,2026-02-07,2384.51,Sports
TXN00699,CUST0075,2026-02-08,1023.8,Electronics
TXN00600,CUST0066,2026-02-08,1704.23,Home & Living
TXN00029,CUST0006,2026-02-08,666.57,Beauty
TXN00472,CUST0054,2026-02-08,819.59,Groceries
TXN01076,CUST0115,2026-02-08,226.66,Electronics
TXN02312,CUST0269,2026-02-08,1800.59,Beauty
TXN00136,CUST0019,2026-02-08,2351.14,Electronics
TXN01879,CUST0214,2026-02-08,714.83,Electronics
TXN01349,CUST0149,2026-02-08,3156.06,Sports
TXN01377,CUST0150,2026-02-08,2063.56,Home & Living
TXN00258,CUST0030,2026-02-08,3203.15,Electronics
TXN00237,CUST0029,2026-02-08,2059.69,Sports
TXN00461,CUST0051,2026-02-08,1094.3,Clothing
TXN02209,CUST0256,2026-02-08,859.32,Sports
TXN02392,CUST0283,2026-02-09,2471.98,Home & Living
TXN01988,CUST0228,2026-02-09,1653.77,Beauty
TXN02368,CUST0280,2026-02-09,504.89,Beauty
TXN01294,CUST0144,2026-02-09,1131.99,Groceries
TXN00313,CUST0034,2026-02-09,851.57,Groceries
TXN00423,CUST0047,2026-02-09,894.94,Sports
TXN01347,CUST0149,2026-02-09,6936.22,Beauty
TXN02228,CUST0259,2026-02-09,1876.06,Beauty
TXN01442,CUST0161,2026-02-09,2375.32,Electronics
TXN02096,CUST0242,2026-02-09,470.11,Groceries
TXN00169,CUST0022,2026-02-09,2793.66,Beauty
TXN02364,CUST0279,2026-02-09,378.8,Clothing
TXN00986,CUST0104,2026-02-09,1876.09,Electronics
TXN01152,CUST0128,2026-02-09,526.2,Electronics
TXN00967,CUST0101,2026-02-10,6088.12,Groceries
TXN00453,CUST0050,2026-02-10,846.96,Sports
TXN00072,CUST0011,2026-02-10,7559.53,Groceries
TXN01770,CUST0202,2026-02-10,6258.71,Home & Living
TXN02499,CUST0291,2026-02-10,2531.13,Groceries
TXN02507,CUST0291,2026-02-10,6024.22,Electronics
TXN01592,CUST0178,2026-02-10,531.7,Beauty
TXN01140,CUST0125,2026-02-10,865.5,Groceries
TXN00621,CUST0067,2026-02-10,4858.62,Electronics
TXN01276,CUST0142,2026-02-10,883.47,Clothing
TXN02539,CUST0293,2026-02-10,449.76,Beauty
TXN01447,CUST0161,2026-02-10,1675.6,Beauty
TXN01373,CUST0150,2026-02-10,615.48,Home & Living
TXN00716,CUST0078,2026-02-10,6554.41,Groceries
TXN00722,CUST0079,2026-02-10,1703.11,Home & Living
TXN00074,CUST0011,2026-02-10,5477.9,Clothing
TXN01958,CUST0224,2026-02-10,978.42,Groceries
TXN02489,CUST0290,2026-02-10,2268.0,Home & Living
TXN01027,CUST0109,2026-02-10,966.67,Beauty
TXN01015,CUST0107,2026-02-10,734.56,Groceries
TXN02055,CUST0238,2026-02-10,7352.45,Groceries
TXN00929,CUST0100,2026-02-10,4060.32,Electronics
TXN02162,CUST0252,2026-02-10,639.29,Groceries
TXN00126,CUST0018,2026-02-11,2094.59,Beauty
TXN02382,CUST0282,2026-02-11,1439.69,Groceries
TXN01172,CUST0129,2026-02-11,2880.17,Groceries
TXN00663,CUST0071,2026-02-11,327.8,Clothing
TXN02212,CUST0257,2026-02-11,807.12,Clothing
TXN01523,CUST0170,2026-02-11,1251.64,Groceries
TXN00236,CUST0029,2026-02-11,1619.69,Groceries
TXN01553,CUST0173,2026-02-11,1409.91,Sports
TXN01558,CUST0174,2026-02-11,1927.32,Groceries
TXN01661,CUST0188,2026-02-11,751.23,Groceries
TXN02013,CUST0233,2026-02-11,1608.12,Clothing
TXN00889,CUST0098,2026-02-11,1828.4,Groceries
TXN01891,CUST0216,2026-02-11,1151.56,Electronics
TXN01777,CUST0203,2026-02-11,1161.98,Groceries
TXN02094,CUST0242,2026-02-11,844.78,Groceries
TXN00933,CUST0100,2026-02-12,7428.6,Home & Living
TXN02606,CUST0300,2026-02-12,5394.51,Sports
TXN00255,CUST0030,2026-02-12,5757.32,Home & Living
TXN01533,CUST0172,2026-02-12,3687.71,Home & Living
TXN00334,CUST0038,2026-02-12,2608.52,Beauty
TXN00680,CUST0073,2026-02-12,6758.86,Clothing
TXN01352,CUST0149,2026-02-12,4740.38,Electronics
TXN00528,CUST0059,2026-02-12,3982.45,Sports
TXN01715,CUST0192,2026-02-12,319.64,Beauty
TXN01699,CUST0191,2026-02-12,2317.62,Beauty
TXN00513,CUST0058,2026-02-12,925.29,Clothing
TXN02302,CUST0267,2026-02-13,597.5,Beauty
TXN00711,CUST0078,2026-02-13,2000.07,Electronics
TXN00695,CUST0073,2026-02-13,2269.47,Beauty
TXN02419,CUST0284,2026-02-13,5329.2,Electronics
TXN00555,CUST0061,2026-02-13,1707.59,Groceries
TXN01780,CUST0203,2026-02-13,1154.01,Clothing
TXN02215,CUST0258,2026-02-13,424.42,Sports
TXN01518,CUST0169,2026-02-13,5044.34,Electronics
TXN02525,CUST0292,2026-02-13,6634.99,Beauty
TXN02434,CUST0285,2026-02-13,2414.63,Groceries
TXN01629,CUST0182,2026-02-13,3918.33,Home & Living
TXN00648,CUST0069,2026-02-13,5869.0,Beauty
TXN01297,CUST0144,2026-02-13,1467.0,Clothing
TXN00963,CUST0101,2026-02-13,2967.31,Groceries
TXN01776,CUST0203,2026-02-14,833.9,Groceries
TXN01273,CUST0142,2026-02-14,1901.73,Home & Living
TXN02343,CUST0275,2026-02-14,2287.07,Electronics
TXN01146,CUST0126,2026-02-14,1693.89,Clothing
TXN01468,CUST0164,2026-02-14,2313.97,Home & Living
TXN00567,CUST0062,2026-02-14,1845.93,Electronics
TXN00828,CUST0091,2026-02-14,3549.39,Clothing
TXN01433,CUST0159,2026-02-14,1685.39,Groceries
TXN00533,CUST0059,2026-02-14,7211.31,Groceries
TXN02259,CUST0262,2026-02-14,573.54,Sports
TXN00798,CUST0086,2026-02-14,1093.57,Sports
TXN00113,CUST0016,2026-02-14,2155.88,Beauty
TXN00213,CUST0027,2026-02-14,2482.34,Clothing
TXN02438,CUST0286,2026-02-14,6894.92,Groceries
TXN02112,CUST0245,2026-02-14,6666.08,Groceries
TXN00017,CUST0004,2026-02-15,929.18,Sports
TXN00418,CUST0045,2026-02-15,1144.43,Home & Living
TXN02127,CUST0245,2026-02-15,4851.78,Home & Living
TXN01866,CUST0211,2026-02-15,2012.47,Groceries
TXN00409,CUST0043,2026-02-15,2286.98,Electronics
TXN02163,CUST0252,2026-02-15,1984.4,Clothing
TXN01136,CUST0125,2026-02-15,1209.66,Groceries
TXN01890,CUST0216,2026-02-15,2466.04,Beauty
TXN02542,CUST0294,2026-02-15,2134.52,Beauty
TXN01316,CUST0146,2026-02-15,3629.3,Sports
TXN02348,CUST0275,2026-02-15,1789.81,Beauty
TXN01036,CUST0110,2026-02-15,2904.12,Sports
TXN02504,CUST0291,2026-02-15,7344.94,Home & Living
TXN01348,CUST0149,2026-02-15,4816.44,Beauty
TXN00066,CUST0011,2026-02-16,2804.09,Beauty
TXN02384,CUST0282,2026-02-16,2104.92,Clothing
TXN02145,CUST0248,2026-02-16,172.48,Sports
TXN00568,CUST0062,2026-02-16,2096.76,Clothing
TXN00389,CUST0042,2026-02-16,923.51,Sports
TXN00830,CUST0091,2026-02-16,3841.43,Beauty
TXN01635,CUST0182,2026-02-16,4053.12,Electronics
TXN00888,CUST0098,2026-02-16,1194.12,Groceries
TXN01528,CUST0171,2026-02-16,437.09,Home & Living
TXN00969,CUST0102,2026-02-16,554.49,Groceries
TXN02053,CUST0238,2026-02-16,3162.3,Groceries
TXN00460,CUST0051,2026-02-17,876.62,Groceries
TXN01184,CUST0130,2026-02-17,2177.71,Beauty
TXN02226,CUST0259,2026-02-17,500.82,Beauty
TXN00323,CUST0037,2026-02-17,1760.42,Groceries
TXN01873,CUST0213,2026-02-17,695.94,Electronics
TXN01813,CUST0207,2026-02-17,3004.82,Sports
TXN00886,CUST0098,2026-02-17,1419.17,Groceries
TXN00342,CUST0038,2026-02-17,2673.83,Beauty
TXN00159,CUST0022,2026-02-17,2521.55,Groceries
TXN01398,CUST0153,2026-02-17,4466.87,Groceries
TXN01512,CUST0169,2026-02-18,2873.1,Beauty
TXN01153,CUST0128,2026-02-18,392.6,Clothing
TXN00340,CUST0038,2026-02-18,7506.51,Home & Living
TXN00019,CUST0005,2026-02-18,1021.39,Home & Living
TXN00589,CUST0065,2026-02-18,2064.78,Clothing
TXN01287,CUST0143,2026-02-18,1942.26,Sports
TXN00584,CUST0064,2026-02-18,1455.76,Beauty
TXN00669,CUST0072,2026-02-18,1130.29,Clothing
TXN01383,CUST0151,2026-02-18,1053.77,Sports
TXN01703,CUST0191,2026-02-18,2035.19,Sports
TXN02407,CUST0284,2026-02-18,3713.76,Sports
TXN02482,CUST0289,2026-02-18,589.14,Electronics
TXN02320,CUST0270,2026-02-18,1879.64,Home & Living
TXN02431,CUST0285,2026-02-18,838.12,Electronics
TXN00162,CUST0022,2026-02-18,6950.64,Clothing
TXN00083,CUST0013,2026-02-18,986.82,Electronics
TXN02192,CUST0255,2026-02-18,2159.34,Home & Living
TXN02453,CUST0286,2026-02-18,3267.58,Home & Living
TXN01062,CUST0111,2026-02-18,672.06,Clothing
TXN01016,CUST0107,2026-02-18,1655.61,Beauty
TXN01404,CUST0153,2026-02-19,7957.66,Beauty
TXN00789,CUST0085,2026-02-19,1571.11,Beauty
TXN01002,CUST0106,2026-02-19,1074.65,Sports
TXN01181,CUST0130,2026-02-19,1853.29,Electronics
TXN00240,CUST0029,2026-02-19,635.67,Clothing
TXN02005,CUST0232,2026-02-19,2264.94,Clothing
TXN01232,CUST0134,2026-02-19,2407.27,Groceries
TXN00179,CUST0023,2026-02-19,1720.81,Sports
TXN00647,CUST0069,2026-02-19,2819.61,Home & Living
TXN01859,CUST0211,2026-02-19,1443.33,Home & Living
TXN00959,CUST0101,2026-02-19,6850.43,Sports
TXN01039,CUST0110,2026-02-19,3521.81,Beauty
TXN02048,CUST0238,2026-02-20,2710.77,Home & Living
TXN01679,CUST0189,2026-02-20,1348.74,Electronics
TXN00826,CUST0091,2026-02-20,2087.77,Clothing
TXN02119,CUST0245,2026-02-20,7773.8,Electronics
TXN00859,CUST0094,2026-02-20,834.71,Beauty
TXN01939,CUST0223,2026-02-20,5904.97,Clothing
TXN01464,CUST0164,2026-02-20,1310.94,Groceries
TXN00602,CUST0066,2026-02-20,1378.3,Electronics
TXN00321,CUST0037,2026-02-20,2095.63,Clothing
TXN02086,CUST0240,2026-02-20,1119.46,Groceries
TXN00465,CUST0052,2026-02-20,403.17,Sports
TXN00023,CUST0005,2026-02-20,1661.09,Sports
TXN02250,CUST0260,2026-02-21,6420.83,Beauty
TXN02440,CUST0286,2026-02-21,5072.14,Sports
TXN00476,CUST0055,2026-02-21,2461.03,Beauty
TXN01440,CUST0161,2026-02-21,1398.08,Clothing
TXN02557,CUST0295,2026-02-21,3128.25,Electronics
TXN01991,CUST0228,2026-02-21,1400.05,Electronics
TXN00855,CUST0094,2026-02-21,1766.15,Beauty
TXN01189,CUST0131,2026-02-21,943.03,Groceries
TXN02029,CUST0235,2026-02-21,2365.28,Sports
TXN00157,CUST0022,2026-02-22,5619.18,Sports
TXN01457,CUST0163,2026-02-22,575.19,Beauty
TXN02527,CUST0292,2026-02-22,4961.06,Groceries
TXN02187,CUST0254,2026-02-22,2027.22,Sports
TXN01747,CUST0198,2026-02-22,830.9,Beauty
TXN00968,CUST0102,2026-02-22,1089.19,Groceries
TXN00253,CUST0030,2026-02-22,4839.26,Home & Living
TXN00172,CUST0022,2026-02-22,5908.52,Groceries
TXN00110,CUST0016,2026-02-22,2201.45,Home & Living
TXN00411,CUST0043,2026-02-22,5051.48,Groceries
TXN00211,CUST0027,2026-02-22,678.82,Sports
TXN01250,CUST0137,2026-02-22,1663.13,Groceries
TXN00339,CUST0038,2026-02-22,3107.51,Electronics
TXN02238,CUST0260,2026-02-22,7487.51,Beauty
TXN00628,CUST0067,2026-02-22,6330.33,Electronics
TXN02354,CUST0276,2026-02-22,1787.54,Home & Living
TXN01590,CUST0178,2026-02-22,564.94,Beauty
TXN02180,CUST0254,2026-02-22,827.25,Beauty
TXN00612,CUST0067,2026-02-22,6596.7,Home & Living
TXN02200,CUST0255,2026-02-22,2461.3,Clothing
TXN00062,CUST0009,2026-02-22,325.55,Electronics
TXN01932,CUST0223,2026-02-22,2697.08,Beauty
TXN02562,CUST0295,2026-02-23,3226.9,Sports
TXN02442,CUST0286,2026-02-23,6808.5,Home & Living
TXN01622,CUST0181,2026-02-23,1776.45,Sports
TXN02204,CUST0256,2026-02-23,1895.94,Beauty
TXN02538,CUST0293,2026-02-23,839.49,Clothing
TXN00189,CUST0024,2026-02-23,870.27,Sports
TXN00105,CUST0015,2026-02-23,1077.26,Beauty
TXN00115,CUST0017,2026-02-23,1676.61,Groceries
TXN01653,CUST0186,2026-02-23,1081.26,Sports
TXN00546,CUST0060,2026-02-23,937.02,Groceries
TXN00317,CUST0036,2026-02-23,1199.36,Sports
TXN00704,CUST0078,2026-02-23,3228.08,Beauty
TXN02378,CUST0282,2026-02-23,2360.73,Clothing
TXN01779,CUST0203,2026-02-23,2316.82,Beauty
TXN01254,CUST0137,2026-02-23,2404.12,Home & Living
TXN01977,CUST0226,2026-02-23,648.35,Sports
TXN01714,CUST0192,2026-02-23,162.8,Electronics
TXN02460,CUST0287,2026-02-23,2160.5,Sports
TXN01412,CUST0154,2026-02-23,1120.47,Electronics
TXN00412,CUST0043,2026-02-23,4098.22,Clothing
TXN01921,CUST0222,2026-02-24,1866.87,Clothing
TXN00845,CUST0091,2026-02-24,6488.03,Electronics
TXN01304,CUST0145,2026-02-24,1308.48,Electronics
TXN00531,CUST0059,2026-02-24,3513.84,Beauty
TXN00252,CUST0030,2026-02-24,5910.0,Home & Living
TXN02501,CUST0291,2026-02-24,6189.29,Electronics
TXN02114,CUST0245,2026-02-24,2312.28,Home & Living
TXN02574,CUST0296,2026-02-24,2010.86,Clothing
TXN01596,CUST0178,2026-02-24,2271.12,Sports
TXN00093,CUST0014,2026-02-24,1673.07,Home & Living
TXN00318,CUST0036,2026-02-24,547.6,Beauty
TXN02185,CUST0254,2026-02-24,1555.61,Electronics
TXN02526,CUST0292,2026-02-24,5922.19,Beauty
TXN00015,CUST0004,2026-02-25,2141.28,Home & Living
TXN02026,CUST0234,2026-02-25,1749.4,Sports
TXN01317,CUST0146,2026-02-25,4857.93,Home & Living
TXN00080,CUST0011,2026-02-25,4764.67,Groceries
TXN01235,CUST0134,2026-02-25,1263.23,Sports
TXN00873,CUST0096,2026-02-25,1170.56,Beauty
TXN00225,CUST0028,2026-02-25,1866.52,Beauty
TXN01957,CUST0224,2026-02-25,545.14,Groceries
TXN01990,CUST0228,2026-02-25,1153.24,Beauty
TXN02496,CUST0290,2026-02-25,1667.78,Sports
